datetime,low,high,open,close,volumefrom,volumeto
2015-05-23,238.05,241.73,240.37,238.94,36028.98,8659651.42
2015-05-24,237.48,242.39,238.94,240.98,30256.48,7278251.72
2015-05-25,235.81,241.79,240.98,237.41,26385.48,6301300.86
2015-05-26,235.58,238.99,237.41,237.84,37077.02,8842430.86
2015-05-27,235.89,238.95,237.84,237.29,48026.76,11445501.96
2015-05-28,236.23,238.41,237.29,237.32,35748.86,8508673.17
2015-05-29,235.13,237.89,237.32,237.03,38923.78,9241377.0
2015-05-30,231.59,237.06,237.03,233.22,41630.86,9738568.03
2015-05-31,229.13,233.99,233.22,229.84,38997.51,9036624.56
2015-06-01,220.97,231.76,229.84,223.14,87057.03,19658919.58
2015-06-02,222.25,227.44,223.14,225.74,60804.73,13666049.75
2015-06-03,223.69,227.86,225.74,225.59,54353.18,12279838.72
2015-06-04,223.49,226.71,225.59,224.22,44055.99,9934190.66
2015-06-05,222.15,226.36,224.22,225.29,56455.17,12703848.43
2015-06-06,223.53,225.76,225.29,224.74,22467.76,5074897.56
2015-06-07,222.21,226.36,224.74,223.47,40481.39,9097310.34
2015-06-08,222.99,229.91,223.47,228.57,74152.69,16824026.1
2015-06-09,227.51,231.36,228.57,229.56,54837.44,12617632.43
2015-06-10,227.84,230.44,229.56,228.79,41639.32,9556657.69
2015-06-11,228.54,230.64,228.79,229.88,38004.06,8745318.46
2015-06-12,229.29,231.58,229.88,230.46,40744.82,9406856.66
2015-06-13,229.01,233.14,230.46,232.48,38008.73,8803491.08
2015-06-14,232.09,235.51,232.48,233.75,32894.87,7700053.79
2015-06-15,233.29,238.55,233.75,237.0,63467.09,15006949.33
2015-06-16,235.7,254.15,237.0,249.82,122473.61,29956654.2
2015-06-17,245.09,258.48,249.82,247.38,121617.91,30652977.32
2015-06-18,242.46,251.95,247.38,248.44,78135.55,19421567.7
2015-06-19,243.65,250.81,248.44,244.13,84699.65,20914718.44
2015-06-20,238.7,246.63,244.13,244.98,51281.32,12470598.74
2015-06-21,240.94,246.03,244.98,244.1,25152.47,6140997.64
2015-06-22,243.16,248.6,244.1,247.46,47587.53,11713076.05
2015-06-23,242.32,247.67,247.46,243.76,38427.99,9432470.15
2015-06-24,239.05,244.51,243.76,240.56,47109.76,11415709.88
2015-06-25,239.32,243.65,240.56,242.56,40360.36,9791297.92
2015-06-26,240.14,243.49,242.56,242.95,37617.83,9112156.6
2015-06-27,241.83,251.57,242.95,250.73,54700.08,13525813.79
2015-06-28,246.62,251.59,250.73,248.88,39892.18,9955671.92
2015-06-29,247.96,257.54,248.88,256.97,92643.49,23504772.6
2015-06-30,255.37,268.73,256.97,264.12,116532.34,30621602.74
2015-07-01,254.41,265.0,264.12,257.62,66934.73,17316801.19
2015-07-02,253.09,261.29,257.62,254.88,45004.59,11560214.6
2015-07-03,252.44,256.71,254.88,255.4,36579.6,9335969.35
2015-07-04,253.37,261.08,255.4,260.55,32951.08,8502000.62
2015-07-05,257.61,274.14,260.55,270.14,48445.72,12906220.27
2015-07-06,266.46,277.48,270.14,269.08,90578.41,14242625.38
2015-07-07,263.21,271.34,269.08,266.21,41609.36,11104556.73
2015-07-08,263.18,273.57,266.21,268.64,45290.37,12157995.11
2015-07-09,265.13,272.31,268.64,269.14,48385.86,13058350.83
2015-07-10,266.91,297.85,269.14,283.62,117173.84,33254590.34
2015-07-11,282.28,298.76,283.62,291.97,46487.25,13584989.4
2015-07-12,291.26,315.88,291.97,310.44,120702.44,36866127.76
2015-07-13,276.85,310.88,310.44,290.35,146845.71,42741263.66
2015-07-14,285.17,296.96,290.35,286.96,60619.43,17635928.71
2015-07-15,283.17,292.92,286.96,283.42,59578.59,17274148.89
2015-07-16,273.28,290.84,283.42,276.59,121324.43,34155564.7
2015-07-17,271.17,280.76,276.59,279.62,62121.51,17217352.98
2015-07-18,243.24,282.53,279.62,274.05,55337.05,15358107.19
2015-07-19,271.85,277.07,274.05,273.18,30202.22,8322466.0
2015-07-20,271.82,278.85,273.18,277.68,46596.58,12900609.61
2015-07-21,274.19,281.05,277.68,275.09,49054.44,13667891.12
2015-07-22,273.12,277.39,275.09,276.46,41969.04,11596311.21
2015-07-23,274.47,277.85,276.46,275.52,35661.27,9870635.2
2015-07-24,274.26,289.81,275.52,288.37,74359.53,21095041.66
2015-07-25,284.67,291.24,288.37,288.74,41648.34,12024889.58
2015-07-26,286.77,293.28,288.74,291.77,30991.92,9038050.71
2015-07-27,285.4,295.79,291.77,293.01,69710.58,20358325.65
2015-07-28,291.67,296.68,293.01,293.7,49065.8,14466428.05
2015-07-29,286.89,294.72,293.7,288.37,50673.64,14738216.66
2015-07-30,284.91,289.89,288.37,287.02,44792.49,12888680.67
2015-07-31,280.77,288.69,287.02,283.73,49212.01,14019071.24
2015-08-01,276.3,284.53,283.73,280.47,39426.68,11068826.78
2015-08-02,275.93,282.5,280.47,281.36,35672.07,9978638.45
2015-08-03,278.94,285.0,281.36,281.58,45894.1,13006246.28
2015-08-04,279.58,285.66,281.58,284.3,44841.21,12732203.17
2015-08-05,280.53,285.45,284.3,281.72,38285.97,10854754.48
2015-08-06,276.46,281.98,281.72,278.0,33261.93,9319083.23
2015-08-07,274.28,279.6,278.0,277.89,42811.69,11919665.19
2015-08-08,257.42,278.92,277.89,258.6,82543.32,22308123.7
2015-08-09,258.56,266.75,258.6,263.87,57475.12,15154749.09
2015-08-10,260.52,266.63,263.87,263.3,48569.01,12873441.85
2015-08-11,261.44,269.9,263.3,269.03,51361.8,13681939.6
2015-08-12,263.66,271.5,269.03,267.66,56734.31,15232934.05
2015-08-13,261.28,268.39,267.66,263.44,56486.75,14962211.79
2015-08-14,260.21,267.22,263.44,265.03,52327.95,13899139.99
2015-08-15,259.38,266.55,265.03,260.52,38905.99,10303301.22
2015-08-16,254.57,261.92,260.52,257.12,69037.08,17880398.95
2015-08-17,252.87,259.93,257.12,257.13,47882.96,12378054.89
2015-08-18,245.74,257.53,257.13,246.72,94503.04,23896056.77
2015-08-19,214.29,247.95,246.72,226.0,245822.71,55514712.14
2015-08-20,225.54,238.03,226.0,234.66,90981.27,21225055.42
2015-08-21,230.48,236.3,234.66,232.4,57649.08,13485729.48
2015-08-22,221.04,235.07,232.4,229.54,74205.5,16976922.67
2015-08-23,224.27,232.7,229.54,226.75,48840.79,11204081.47
2015-08-24,207.82,228.43,226.75,211.43,196695.2,43008579.43
2015-08-25,196.26,226.55,211.43,220.51,190793.65,40651749.53
2015-08-26,218.79,230.69,220.51,224.97,92812.47,20986286.41
2015-08-27,222.0,228.44,224.97,222.73,60246.06,13631111.36
2015-08-28,219.6,234.81,222.73,231.64,90660.85,20751420.42
2015-08-29,226.35,233.09,231.64,228.5,43740.08,10072201.21
2015-08-30,225.44,232.32,228.5,228.4,39808.01,9118089.39
2015-08-31,224.2,231.79,228.4,229.47,54507.28,12521966.49
2015-09-01,225.76,231.45,229.47,227.18,66543.6,15206241.05
2015-09-02,225.57,230.59,227.18,228.63,58765.75,13443780.85
2015-09-03,225.36,229.62,228.63,226.2,54150.19,12337406.44
2015-09-04,225.75,231.06,226.2,230.25,61762.93,14174313.31
2015-09-05,228.29,235.61,230.25,233.67,48280.18,11253257.52
2015-09-06,234.74,243.64,233.67,239.86,66271.08,15939620.21
2015-09-07,237.49,242.66,239.86,239.58,57187.93,13744695.27
2015-09-08,239.23,246.38,239.58,243.24,76353.97,18605471.98
2015-09-09,236.49,244.34,243.24,237.41,69263.89,16636258.68
2015-09-10,234.31,240.63,237.41,238.08,60537.22,14447606.84
2015-09-11,237.38,241.02,238.08,239.9,45773.98,10992443.1
2015-09-12,233.32,240.32,239.9,235.6,43773.9,10407178.6
2015-09-13,228.28,236.16,235.6,230.19,51595.8,11983360.26
2015-09-14,225.96,232.64,230.19,229.91,61097.39,14070910.12
2015-09-15,228.03,242.83,229.91,229.53,49516.04,11425472.46
2015-09-16,225.05,230.89,229.53,228.6,51913.1,11866728.14
2015-09-17,227.95,235.17,228.6,232.72,56060.73,12975914.38
2015-09-18,230.58,234.69,232.72,232.21,53168.52,12397851.98
2015-09-19,230.21,233.35,232.21,231.11,34470.84,8004103.62
2015-09-20,229.93,232.67,231.11,231.09,33153.05,7676869.88
2015-09-21,225.0,231.63,231.09,226.33,53425.18,12180039.21
2015-09-22,224.07,233.24,226.33,230.01,71545.59,16390021.59
2015-09-23,228.5,232.2,230.01,229.89,43602.2,10064288.46
2015-09-24,229.57,235.84,229.89,233.76,72124.09,16797644.6
2015-09-25,232.7,237.58,233.76,235.03,61574.99,14510987.84
2015-09-26,232.74,235.71,235.03,234.3,40288.81,9449846.08
2015-09-27,231.84,234.75,234.3,232.5,36139.39,8429802.53
2015-09-28,232.37,240.39,232.5,238.87,64274.87,15282768.65
2015-09-29,234.8,240.39,238.87,236.71,57296.63,13637645.5
2015-09-30,234.39,237.83,236.71,235.93,50515.18,11946864.9
2015-10-01,234.7,238.66,235.93,237.05,52884.47,12534482.83
2015-10-02,235.14,238.45,237.05,236.71,47941.6,11378441.69
2015-10-03,236.07,239.52,236.71,238.58,43304.67,10338780.01
2015-10-04,237.51,277.58,238.58,238.33,31854.49,7618430.27
2015-10-05,236.41,240.53,238.33,240.15,61240.52,14631928.87
2015-10-06,239.36,247.61,240.15,246.14,78843.88,19242190.45
2015-10-07,241.65,247.28,246.14,242.98,62600.8,15363142.53
2015-10-08,241.57,244.79,242.98,242.58,44153.62,10762328.45
2015-10-09,241.34,244.56,242.58,244.04,40572.8,9897714.74
2015-10-10,242.89,245.93,244.04,245.35,38960.98,9547124.76
2015-10-11,244.47,248.26,245.35,247.65,41425.58,10232454.52
2015-10-12,244.65,248.02,247.65,245.35,40389.34,9961674.07
2015-10-13,243.11,251.19,245.35,248.78,74881.9,18553307.06
2015-10-14,248.28,255.06,248.78,252.33,69581.72,17511356.73
2015-10-15,251.17,256.76,252.33,254.44,60635.46,15465023.84
2015-10-16,253.93,267.27,254.44,262.87,95178.55,24886162.93
2015-10-17,261.74,275.41,262.87,269.58,113842.13,30715446.42
2015-10-18,259.53,272.44,269.58,261.67,52264.98,13921233.73
2015-10-19,259.89,265.95,261.67,263.82,58169.97,15352671.06
2015-10-20,262.7,272.12,263.82,269.75,75401.79,20200355.34
2015-10-21,263.54,272.17,269.75,267.11,59638.03,16006977.1
2015-10-22,266.8,278.74,267.11,274.42,93154.36,25481882.58
2015-10-23,273.17,279.77,274.42,276.92,69321.79,19221822.38
2015-10-24,277.01,283.05,276.92,282.56,60132.74,16875626.47
2015-10-25,281.75,295.56,282.56,287.86,113901.26,32946170.24
2015-10-26,279.62,287.62,287.86,285.15,73205.79,20794049.79
2015-10-27,285.09,298.43,285.15,294.66,105868.3,31003938.2
2015-10-28,294.02,307.46,294.66,303.54,116408.66,35117112.66
2015-10-29,300.16,318.48,303.54,313.63,138919.55,43194878.81
2015-10-30,310.82,334.92,313.63,327.12,156489.02,50796456.31
2015-10-31,304.6,333.25,327.12,311.24,105831.92,33762428.44
2015-11-01,304.72,324.34,311.24,322.95,73712.79,23427549.6
2015-11-02,319.75,365.75,322.95,359.28,223094.73,76864059.45
2015-11-03,354.58,416.78,359.28,396.49,421992.87,163481625.82
2015-11-04,368.62,492.8,396.49,400.89,517733.91,229673024.39
2015-11-05,366.08,447.24,400.89,382.7,302953.09,121763708.16
2015-11-06,348.84,396.35,382.7,369.81,255274.81,94921694.02
2015-11-07,368.98,391.75,369.81,385.09,103025.55,39495095.0
2015-11-08,365.49,389.78,385.09,371.56,94356.82,35907981.64
2015-11-09,360.17,385.11,371.56,380.22,125535.36,47074440.94
2015-11-10,323.21,381.38,380.22,336.69,210288.65,74896052.37
2015-11-11,292.38,341.76,336.69,304.71,263962.67,83078426.53
2015-11-12,306.07,346.13,304.71,333.85,164613.86,54120828.19
2015-11-13,323.91,341.79,333.85,333.77,97247.84,32480298.94
2015-11-14,326.35,369.8,333.77,331.77,71109.3,23836097.89
2015-11-15,314.16,334.78,331.77,317.45,88318.89,28640663.53
2015-11-16,314.06,332.01,317.45,330.21,87141.33,28260517.56
2015-11-17,328.15,342.91,330.21,333.91,98247.88,32944787.48
2015-11-18,329.42,337.39,333.91,335.92,78355.69,26194853.26
2015-11-19,323.36,335.64,335.92,324.98,86374.86,28543062.16
2015-11-20,309.48,327.06,324.98,321.12,109984.76,35090324.43
2015-11-21,318.37,328.42,321.12,324.7,44997.78,14652996.7
2015-11-22,319.35,326.94,324.7,322.78,36748.64,11915632.14
2015-11-23,319.89,325.0,322.78,322.12,42733.54,13839023.95
2015-11-24,315.54,323.26,322.12,318.35,50660.16,16282941.39
2015-11-25,315.69,330.04,318.35,327.52,77684.42,25200934.79
2015-11-26,327.4,368.92,327.52,353.74,211376.8,73395832.57
2015-11-27,345.15,363.9,353.74,359.52,103479.86,36955394.2
2015-11-28,350.49,360.08,359.52,355.83,56171.07,19988111.49
2015-11-29,354.55,372.84,355.83,370.84,67365.88,24546100.04
2015-11-30,367.87,382.56,370.84,377.97,129767.07,48913368.38
2015-12-01,353.66,379.02,377.97,361.8,111904.7,40821470.73
2015-12-02,347.16,363.43,361.8,359.98,92449.73,32881089.02
2015-12-03,355.47,371.37,359.98,360.31,87225.21,31673283.3
2015-12-04,354.31,363.95,360.31,361.67,60548.44,21820610.2
2015-12-05,361.5,390.28,361.67,386.69,115198.52,43438102.1
2015-12-06,382.62,402.19,386.69,393.38,131856.64,52068577.43
2015-12-07,381.69,398.74,393.38,394.28,96750.51,38102878.77
2015-12-08,388.03,411.07,394.28,410.67,74361.57,29543120.08
2015-12-09,403.26,424.58,410.67,416.0,147362.83,61289838.7
2015-12-10,409.53,420.36,416.0,415.49,71661.75,29794270.99
2015-12-11,413.72,453.37,415.49,449.83,175058.38,76433917.46
2015-12-12,403.69,467.71,449.83,432.29,211440.71,91838640.61
2015-12-13,420.76,440.97,432.29,434.69,64139.63,27898250.74
2015-12-14,428.84,449.45,434.69,442.0,218923.82,97068568.78
2015-12-15,440.72,464.23,442.0,462.65,107064.22,48912227.87
2015-12-16,437.37,465.16,462.65,453.98,185221.17,84336145.39
2015-12-17,447.29,458.44,453.98,455.53,64574.94,29344348.08
2015-12-18,453.46,466.12,455.53,463.18,83409.95,38425211.05
2015-12-19,452.33,465.99,463.18,461.2,61309.41,28327900.15
2015-12-20,431.1,462.76,461.2,441.78,121531.64,54316484.95
2015-12-21,423.99,445.54,441.78,437.59,121990.88,53270215.6
2015-12-22,433.25,443.22,437.59,437.03,65785.54,28845536.39
2015-12-23,434.28,444.78,437.03,442.43,63247.04,27877349.1
2015-12-24,441.76,460.62,442.43,452.98,79604.01,36096662.15
2015-12-25,449.52,457.44,452.98,454.05,42390.82,19251958.85
2015-12-26,400.45,456.48,454.05,415.37,208582.27,88564770.72
2015-12-27,406.09,425.51,415.37,422.39,67581.91,28259303.48
2015-12-28,417.14,429.85,422.39,421.76,68345.44,28978639.73
2015-12-29,419.3,433.56,421.76,431.92,70645.37,30163445.65
2015-12-30,420.77,435.04,431.92,427.15,68269.9,29289416.54
2015-12-31,417.14,433.12,427.15,429.95,65213.47,27758278.73
2016-01-01,425.86,437.95,429.95,433.99,46973.12,20334286.58
2016-01-02,430.73,437.43,433.99,433.72,33570.39,14566820.95
2016-01-03,423.09,434.14,433.72,430.7,54826.26,23490162.61
2016-01-04,428.6,435.26,430.7,433.32,53007.87,22943968.22
2016-01-05,428.87,435.25,433.32,431.2,45029.87,19499588.99
2016-01-06,425.0,432.11,431.2,430.82,43432.03,18702334.67
2016-01-07,428.52,457.54,430.82,457.05,130197.44,58253615.03
2016-01-08,446.51,462.92,457.05,452.87,91304.61,41594025.32
2016-01-09,444.9,454.55,452.87,448.31,39809.95,17967113.95
2016-01-10,438.62,448.88,448.31,446.19,44457.28,19778456.68
2016-01-11,441.77,451.08,446.19,447.72,56587.4,25358480.83
2016-01-12,443.14,448.41,447.72,445.04,44585.93,19913400.66
2016-01-13,420.39,443.72,445.04,432.18,92040.06,39525195.32
2016-01-14,427.01,433.74,432.18,429.13,46172.51,19948730.59
2016-01-15,364.71,430.15,429.13,372.26,268141.73,107060613.39
2016-01-16,350.39,386.72,372.26,385.04,183962.03,68297105.65
2016-01-17,377.71,390.72,385.04,382.47,66089.34,25464382.4
2016-01-18,373.21,387.29,382.47,384.4,69301.33,26546465.91
2016-01-19,375.89,386.69,384.4,379.46,66345.24,25417876.87
2016-01-20,374.05,425.72,379.46,414.58,190316.94,76873917.15
2016-01-21,403.86,423.42,414.58,410.24,89938.22,37264942.18
2016-01-22,374.9,411.49,410.24,382.65,144856.97,56548790.09
2016-01-23,380.27,395.43,382.65,388.61,61383.14,23908533.75
2016-01-24,385.53,405.4,388.61,402.13,64535.73,25770175.58
2016-01-25,386.85,403.78,402.13,392.76,67659.06,26793044.72
2016-01-26,387.9,397.74,392.76,389.78,56805.12,22384754.5
2016-01-27,389.35,397.37,389.78,395.02,43678.72,17297117.36
2016-01-28,376.71,395.42,395.02,379.69,77319.55,29717813.05
2016-01-29,363.49,385.75,379.69,380.29,138455.81,51927041.84
2016-01-30,375.04,381.75,380.29,377.76,36179.6,13720656.84
2016-01-31,366.88,380.54,377.76,369.84,39019.71,14718855.75
2016-02-01,365.27,379.78,369.84,372.18,74346.01,27728088.91
2016-02-02,371.4,376.63,372.18,373.92,50981.07,19123252.48
2016-02-03,366.2,375.89,373.92,368.02,59813.05,22266682.14
2016-02-04,368.05,391.83,368.02,390.65,101868.7,38961905.49
2016-02-05,384.48,391.15,390.65,386.46,60917.35,23688228.07
2016-02-06,372.87,386.35,386.46,376.68,78850.1,29801286.8
2016-02-07,375.28,382.61,376.68,377.94,40743.17,15395728.35
2016-02-08,372.1,380.92,377.94,372.63,62236.23,23424062.52
2016-02-09,371.42,377.59,372.63,375.32,55358.89,20801701.37
2016-02-10,374.09,385.38,375.32,381.88,97487.81,37137791.06
2016-02-11,372.75,383.23,381.88,379.45,62653.08,23858467.37
2016-02-12,379.32,386.4,379.45,384.04,53759.93,20685663.27
2016-02-13,383.31,392.57,384.04,390.1,48158.05,18757146.48
2016-02-14,390.06,405.93,390.1,405.5,73589.64,29442484.67
2016-02-15,396.56,410.85,405.5,401.07,86127.28,34862753.81
2016-02-16,398.0,409.75,401.07,406.42,68330.32,27726590.05
2016-02-17,405.05,421.45,406.42,417.14,90323.21,37559686.21
2016-02-18,414.78,425.51,417.14,421.4,77346.22,32541108.12
2016-02-19,416.36,424.26,421.4,419.98,52240.27,21991480.98
2016-02-20,419.49,442.66,419.98,440.06,111626.76,48500793.67
2016-02-21,425.47,447.61,440.06,437.87,100499.03,44120520.96
2016-02-22,431.3,440.18,437.87,437.79,56010.22,24563748.2
2016-02-23,414.36,440.76,437.79,419.9,93717.62,39915706.29
2016-02-24,410.36,425.17,419.9,422.72,66506.84,28041199.85
2016-02-25,417.51,427.18,422.72,423.48,53541.45,22692099.41
2016-02-26,419.11,427.58,423.48,427.32,53212.34,22642013.92
2016-02-27,427.3,434.14,427.32,431.3,42792.33,18543436.43
2016-02-28,421.22,435.62,431.3,432.47,50847.07,21876091.34
2016-02-29,429.83,441.32,432.47,436.21,68773.52,30077319.62
2016-03-01,428.49,439.02,436.21,434.04,67461.59,29312670.84
2016-03-02,423.85,435.91,434.04,425.36,57744.55,24894311.79
2016-03-03,414.94,425.83,425.36,419.56,78902.45,33188751.08
2016-03-04,407.2,423.39,419.56,409.48,75267.61,31416610.3
2016-03-05,386.93,410.06,409.48,399.0,129149.15,51725937.08
2016-03-06,393.09,412.02,399.0,405.96,62593.92,25324456.27
2016-03-07,401.98,416.58,405.96,414.87,61774.07,25349627.97
2016-03-08,408.42,416.72,414.87,411.9,53769.8,22204517.93
2016-03-09,408.94,414.88,411.9,412.76,50919.66,21035428.97
2016-03-10,410.27,417.48,412.76,415.83,55735.81,23114636.62
2016-03-11,415.11,422.4,415.83,419.11,60632.19,25469781.33
2016-03-12,407.03,420.67,419.11,410.36,59635.49,24660321.63
2016-03-13,409.57,415.93,410.36,412.41,34977.81,14457108.0
2016-03-14,411.19,416.08,412.41,414.31,49332.82,20471909.73
2016-03-15,412.31,417.37,414.31,415.13,48596.63,20227610.88
2016-03-16,413.32,416.95,415.13,415.91,44535.24,18509954.18
2016-03-17,415.33,419.56,415.91,418.16,43820.66,18409340.68
2016-03-18,402.48,418.58,418.16,408.16,66068.03,27178165.73
2016-03-19,402.13,410.49,408.16,408.69,36997.54,15084656.26
2016-03-20,407.24,413.45,408.69,411.53,30543.21,12577521.63
2016-03-21,407.25,413.09,411.53,411.11,43159.26,17735457.25
2016-03-22,410.78,417.94,411.11,416.21,49075.11,20425092.47
2016-03-23,414.18,419.58,416.21,416.98,40605.05,16946522.38
2016-03-24,412.88,417.68,416.98,414.74,38828.43,16210672.62
2016-03-25,412.41,417.3,414.74,415.71,34588.15,14431200.38
2016-03-26,413.93,417.71,415.71,416.51,28056.64,11696306.67
2016-03-27,415.5,427.36,416.51,424.57,61724.4,26137150.51
2016-03-28,419.7,425.36,424.57,422.21,43444.76,18410749.99
2016-03-29,406.36,424.53,422.21,415.0,69113.03,28765857.05
2016-03-30,408.4,416.22,415.0,412.44,43282.31,17890792.61
2016-03-31,411.45,417.16,412.44,415.66,41840.9,17407273.19
2016-04-01,412.79,416.86,415.66,415.64,38218.91,15852511.01
2016-04-02,415.09,420.09,415.64,418.51,31309.25,13137339.89
2016-04-03,416.95,420.18,418.51,419.06,22798.16,9591214.82
2016-04-04,416.21,420.39,419.06,419.33,33436.9,14031939.65
2016-04-05,417.95,423.67,419.33,422.07,40886.78,17260368.39
2016-04-06,419.54,422.81,422.07,421.26,32667.23,13836754.91
2016-04-07,417.94,422.03,421.26,420.14,36056.99,15200495.86
2016-04-08,415.5,423.51,420.14,417.69,46947.25,19810838.26
2016-04-09,412.39,418.85,417.69,418.05,29424.6,12291880.83
2016-04-10,416.69,421.63,418.05,420.25,23300.23,9806327.9
2016-04-11,418.11,422.35,420.25,421.43,36387.29,15374195.04
2016-04-12,420.7,426.69,421.43,424.74,57711.94,24580503.64
2016-04-13,421.41,426.58,424.74,423.47,38088.6,16183793.93
2016-04-14,421.84,425.44,423.47,424.02,30664.4,13038970.54
2016-04-15,423.25,429.49,424.02,428.67,54119.98,23214560.1
2016-04-16,426.84,432.0,428.67,430.05,29021.18,12517265.78
2016-04-17,423.79,430.62,430.05,426.26,25586.86,10980868.31
2016-04-18,424.35,429.07,426.26,427.69,32574.71,13951524.85
2016-04-19,426.84,436.07,427.69,434.92,45675.4,19713466.34
2016-04-20,432.51,442.86,434.92,441.16,74361.53,32655415.81
2016-04-21,439.53,450.8,441.16,449.34,63127.8,28168774.29
2016-04-22,441.9,450.19,449.34,445.28,49710.33,22225157.27
2016-04-23,443.07,451.48,445.28,450.08,42358.77,18998211.55
2016-04-24,447.89,461.78,450.08,457.56,74434.28,33984269.34
2016-04-25,451.79,466.23,457.56,461.73,81656.03,37614684.81
2016-04-26,459.23,468.86,461.73,466.0,67557.86,31451239.15
2016-04-27,444.62,467.87,466.0,447.01,90806.31,41539684.76
2016-04-28,433.9,450.1,447.01,448.48,81934.58,36369788.38
2016-04-29,445.22,456.31,448.48,454.98,44850.72,20264761.95
2016-04-30,446.65,456.86,454.98,448.53,35308.4,15994805.53
2016-05-01,447.52,454.21,448.53,452.24,21745.59,9838490.74
2016-05-02,440.21,453.87,452.24,444.18,73854.48,32863011.95
2016-05-03,441.55,451.54,444.18,450.27,49749.84,22292253.48
2016-05-04,444.22,450.87,450.27,445.8,39440.84,17676609.71
2016-05-05,444.35,449.19,445.8,448.08,41887.49,18765369.38
2016-05-06,445.72,461.48,448.08,459.56,68429.7,31122708.07
2016-05-07,454.6,460.61,459.56,458.46,30971.06,14247601.97
2016-05-08,454.94,460.18,458.46,457.87,27597.1,12689581.18
2016-05-09,455.38,464.18,457.87,460.44,48422.16,22322043.96
2016-05-10,446.81,462.14,460.44,449.36,59992.45,27247925.23
2016-05-11,449.59,456.15,449.36,452.5,39965.14,18137209.37
2016-05-12,448.4,455.34,452.5,454.43,49186.86,22252919.49
2016-05-13,451.49,457.22,454.43,455.41,32389.98,14768796.02
2016-05-14,453.58,457.74,455.41,456.44,20360.7,9319128.91
2016-05-15,455.0,460.28,456.44,458.11,21196.42,9745309.9
2016-05-16,450.73,459.57,458.11,454.87,36601.5,16731954.01
2016-05-17,451.71,456.3,454.87,453.25,34628.34,15741822.36
2016-05-18,452.35,456.65,453.25,454.22,32606.95,14884550.93
2016-05-19,441.12,455.19,454.22,442.66,59385.1,26626097.5
2016-05-20,435.42,447.76,442.66,442.11,48431.62,21415312.04
2016-05-21,439.73,445.24,442.11,443.64,22999.29,10213550.36
2016-05-22,436.94,444.24,443.64,439.62,28739.45,12691382.29
2016-05-23,438.24,444.99,439.62,443.69,35897.23,15885933.69
2016-05-24,442.02,447.9,443.69,446.11,33214.62,14837671.76
2016-05-25,445.35,451.21,446.11,449.78,37716.29,16954105.43
2016-05-26,447.67,454.25,449.78,453.3,37715.9,17093327.23
2016-05-27,452.71,479.22,453.3,474.05,135674.57,63894987.38
2016-05-28,467.05,531.76,474.05,524.22,150172.04,75400711.07
2016-05-29,493.22,548.04,524.22,516.05,152570.22,80753301.33
2016-05-30,512.81,544.18,516.05,532.26,77528.43,41433165.43
2016-05-31,513.15,546.92,532.26,528.92,114080.03,60896411.69
2016-06-01,521.3,542.26,528.92,537.4,72406.45,38742660.86
2016-06-02,530.47,541.55,537.4,537.1,52877.98,28380698.71
2016-06-03,534.34,573.72,537.1,567.03,106250.27,59464310.87
2016-06-04,560.87,592.68,567.03,571.95,87411.46,50353517.34
2016-06-05,567.77,583.64,571.95,574.91,64520.22,37233994.18
2016-06-06,571.67,586.73,574.91,583.58,63682.81,37131086.56
2016-06-07,543.63,591.32,583.58,575.58,84694.25,49082472.71
2016-06-08,567.78,582.44,575.58,580.51,49604.16,28706216.31
2016-06-09,569.26,580.71,580.51,574.69,48613.35,28010575.91
2016-06-10,571.14,579.26,574.69,577.89,45501.86,26290866.62
2016-06-11,576.29,592.61,577.89,591.6,42217.02,24790441.26
2016-06-12,592.79,683.85,591.6,666.55,217379.53,139684630.33
2016-06-13,652.78,718.24,666.55,700.07,216731.32,149442548.73
2016-06-14,654.69,702.52,700.07,685.14,135648.79,92458349.24
2016-06-15,670.45,695.07,685.14,690.77,78620.97,53863568.9
2016-06-16,687.43,769.73,690.77,761.21,229569.22,169704647.02
2016-06-17,704.21,771.89,761.21,743.9,215870.36,160302360.32
2016-06-18,727.13,776.04,743.9,753.77,120525.37,91056993.79
2016-06-19,740.38,765.1,753.77,761.04,60445.37,45805980.62
2016-06-20,717.41,764.6,761.04,733.97,112290.09,83637617.46
2016-06-21,626.05,732.23,733.97,667.38,248083.39,166828425.88
2016-06-22,586.6,677.8,667.38,590.56,202320.1,129550795.89
2016-06-23,539.28,629.55,590.56,620.84,261739.44,154289129.68
2016-06-24,616.41,687.39,620.84,656.89,196694.45,128990817.06
2016-06-25,640.79,688.1,656.89,663.52,100457.69,67442141.07
2016-06-26,609.9,665.19,663.52,625.41,88928.71,56403088.15
2016-06-27,615.22,650.34,625.41,644.66,99812.97,63747137.15
2016-06-28,634.26,659.27,644.66,644.89,76657.93,49673830.24
2016-06-29,621.76,645.91,644.89,636.54,80218.82,50898093.64
2016-06-30,631.24,673.04,636.54,670.02,88203.81,58215062.66
2016-07-01,661.09,685.11,670.02,674.57,92227.36,62394480.64
2016-07-02,671.46,700.46,674.57,698.06,67380.47,46555796.93
2016-07-03,644.61,701.49,698.06,661.64,99268.29,66591456.99
2016-07-04,644.04,679.03,661.64,675.16,63905.01,42756935.48
2016-07-05,657.31,679.19,675.16,663.67,54642.8,36687264.23
2016-07-06,662.24,678.39,663.67,672.7,47049.5,31708100.51
